Subiect,"Tip Interventie","Motiv Interventie",Organizatie,Status,"Prioritate Caz","Data Deschidere","Data Inchidere","Nume Echipament","Atribuit Lui"
"Revizie conform contract Pv.3428","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2018-08-22,,Pathfast,"Razvan Dinescu"
"Revizie conform contract Pv.2522","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2018-08-22,,Pathfast,"Razvan Dinescu"
"Predare echipament IISPV Pv.3005","Cu Factura",Revizie,"Instit. Igiena Sanatate Publica Veterinara - CUI: 4203644",Inchis,"Nivel Scazut",2018-08-22,,,"Razvan Dinescu"
"Predare analizor Pathfast PV.3051","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2018-08-22,,,"Razvan Dinescu"
"Mentenanta periodica Pathfast Pv.3427","Cu Factura",Cerere,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2018-08-22,,Pathfast,"Razvan Dinescu"
"Ridicare analizor Gastat 1835 Pv.2738","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2018-08-22,,,"Razvan Dinescu"
"Eroare calibrare Pathfast Pv.3091","Fara Factura",Cerere,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2018-08-22,,,"Razvan Dinescu"
"Verificare si inlocuire imprimanta terminca Pathfast Pv.4753","Fara Factura",Cerere,"Spit.Jud.de Urg.Dr.Fogolyan Kristof Sf.Gheorghe - CUI: 4202010",Inchis,"Nivel Scazut",2018-08-29,,Pathfast,"Razvan Dinescu"
"Instalare URIT 2900 Pv.4760","Fara Factura",Instalare,"Spit.Jud.de Urg.Dr.Fogolyan Kristof Sf.Gheorghe - CUI: 4202010",Inchis,"Nivel Scazut",2018-08-29,,,"Razvan Dinescu"
"Predare Gastat 1835 Pv.5038","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2018-09-11,,,"Razvan Dinescu"
"Verificare si copiere baza de date Pathfast Pv.4933","Fara Factura",Revizie,"Spital Municipal Medgidia - CUI: 4300752",Inchis,"Nivel Scazut",2018-09-11,,Pathfast,"Razvan Dinescu"
"Verificare perdiodica Pahthfast Pv.4937","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2018-09-11,,Pathfast,"Razvan Dinescu"
"Predare nebulizator UNIK ","Fara Factura",Cerere,"UM 0502 Cabinet Medical Slatina - CUI: ",Inchis,"Nivel Scazut",2018-09-11,,,"Razvan Dinescu"
"Instalare Pathfast D Pv.5272","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2018-09-28,,Pathfast,"Razvan Dinescu"
"Predare echipament dupa revizie PV.4497","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2018-09-28,,Pathfast,"Razvan Dinescu"
"Verificare si inlocuire consumabine Gastat 1820 Pv.5279","Fara Factura",Cerere,"Spital Municipal Medgidia - CUI: 4300752",Inchis,"Nivel Scazut",2018-09-28,,,"Razvan Dinescu"
"Verificare si inlocuire consumabile Gastat1835 Pv.5278","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2018-09-28,,,"Razvan Dinescu"
"Ridicare ventilator Monnal T60 Pv.5323","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2018-09-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare ventilator Monnal T60 Pv.5426","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2018-09-28,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare URIT 3000Plus Pv. 5412","Cu Factura",Cerere,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2018-10-04,,,"Razvan Dinescu"
"Verificare Hematologie Phoenix Pv.5575","Cu Factura",Cerere,"UPU Sulina jud Tulcea - CUI: ",Inchis,"Nivel Scazut",2018-10-04,,,"Razvan Dinescu"
"Revizie conform contract Spotchem Pv.5612","Cu Factura",Revizie,"UPU Sulina jud Tulcea - CUI: ",Inchis,"Nivel Scazut",2018-10-04,,Spotchem,"Razvan Dinescu"
"Revizie conform contract Spotchem Pv.5034","Cu Factura",Revizie,"UPU Sulina jud Tulcea - CUI: ",Inchis,"Nivel Scazut",2018-10-04,,Spotchem,"Razvan Dinescu"
"Ridicare Gastat 1835 PV.5613","Fara Factura",Revizie,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2018-10-04,,,"Razvan Dinescu"
"Ridicare Gastat 1835 Braila Pv.5574","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Nou,"Nivel Scazut",2018-10-04,,,"Razvan Dinescu"
"Preluare echipament Norma Icon 5 Pv.6478","Cu Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2018-11-08,,,"Razvan Dinescu"
"Predare echipament dupa verificare Pv.6552","Cu Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2018-11-08,,,"Razvan Dinescu"
"Predare ventilator Monnal T60 Neuro Pv.6561","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2018-11-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare echipament Pathfast pentru reparatie Pv.6797","Cu Factura",Cerere,"Spital Judetean de Urgenta Valcea - CUI: 2540589",Inchis,"Nivel Scazut",2018-11-19,,,"Razvan Dinescu"
"Ridicare echipament pentru verificare si depanare. Pv.6831","Cu Factura",Cerere,"AngioLife - CUI: ",Inchis,"Nivel Scazut",2018-11-19,,Pathfast,"Razvan Dinescu"
"Ridicare echipament Valleylab Ligasure Pv.6837","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2018-11-19,,,"Razvan Dinescu"
"Predare echipanent catre beneficiar. Pv. 6846","Cu Factura",Revizie,"AngioLife - CUI: ",Inchis,"Nivel Scazut",2018-11-19,,Pathfast,"Razvan Dinescu"
"Predare echipament dupa verificar Pv.6847","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Nou,"Nivel Scazut",2018-11-19,,,"Razvan Dinescu"
"Remediere defect sesizat ICON 5 Pv.6280","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2018-11-20,,,"Razvan Dinescu"
"Verificare Urit3000 Plus PV.5126","Fara Factura",Cerere,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2018-12-13,,,"Razvan Dinescu"
"Mentenanta periodica Pahtfast PV.5123","Fara Factura",Cerere,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2018-12-13,,Pathfast,"Razvan Dinescu"
"Predare dupa reparatie Gastat 1835 Pv.7138","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2018-12-13,,,"Razvan Dinescu"
"Remediere defect sesizat Norma Icon5 Pv.7223","Fara Factura",Cerere,"Centrul Militar de Sanatate Buzau - CUI: ",Inchis,"Nivel Scazut",2018-12-13,,,"Razvan Dinescu"
"Mentenanta periodica Pathfast verificare echipament QC Pv.7259","Fara Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2018-12-13,,Pathfast,"Razvan Dinescu"
"Verificare Norma Icon 5 Pv.7323","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2018-12-13,,,"Razvan Dinescu"
"Verificare periodica Pathfast PV.7333","Fara Factura",Cerere,"Sp.Cl.Chirurgie Plastica si Arsuri Bucuresti - CUI: 4967072",Inchis,"Nivel Scazut",2018-12-13,,Pathfast,"Razvan Dinescu"
"Preluare Pathfast Polizu Pv.7471","Cu Factura",Revizie,"I.O.M.C. Maternitatea Polizu - CUI: ",Inchis,"Nivel Scazut",2018-12-13,,Pathfast,"Razvan Dinescu"
"Preluare echipament Norma Icon 5 Pv.7472","Fara Factura",Cerere,"Spital Clinic de copii ''Dr.V.Gomoiu'' - CUI: 4283759",Inchis,"Nivel Scazut",2018-12-13,,,"Razvan Dinescu"
"Predare Pathfast Pv.7498","Fara Factura",Cerere,"Spitalul Clinic Dr.I.Cantacuzino - CUI: 4203490",Inchis,"Nivel Scazut",2018-12-13,,Pathfast,"Razvan Dinescu"
"Predare Pathfast. Pv.7551","Fara Factura",Cerere,"I.O.M.C. Maternitatea Polizu - CUI: ",Inchis,"Nivel Scazut",2018-12-13,,Pathfast,"Razvan Dinescu"
"Verificare Gastat 1835 Pv.7591","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2018-12-13,,,"Razvan Dinescu"
"Verificare echipament Norma Icon5 Pv.6538","Cu Factura",Revizie,"Centrul Militar de Sanatate Buzau - CUI: ",Nou,"Nivel Scazut",2018-12-18,,,"Razvan Dinescu"
"Verificare echipament Norma Icon5 Pv.6538","Fara Factura",Cerere,"Centrul Militar de Sanatate Buzau - CUI: ",Inchis,"Nivel Scazut",2018-12-18,,,"Razvan Dinescu"
"Revizie conform contrat Pahtfast Pv.7622","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2018-12-18,,Pathfast,"Razvan Dinescu"
"Revizie conform contract. PV.7621","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2018-12-18,,Pathfast,"Razvan Dinescu"
"Verificare URIT 8031 Pv.7647","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2018-12-18,,,"Razvan Dinescu"
"Ridcare echipament Gastat 1835 Galati Pv.7633","Cu Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Preluat,"Nivel Scazut",2018-12-18,,,"Razvan Dinescu"
"Inlocuire echipament Spotchem Ez. Pv.7627","Cu Factura",Cerere,"Cabinet Medical Dr. Denis Dumitrache - CUI: ",Inchis,"Nivel Scazut",2018-12-18,,Spotchem,"Razvan Dinescu"
"Predare echipament Norma Icon 3 Pv.7777","Cu Factura",Cerere,"Spital Judetean de Urgenta Valcea - CUI: 2540589",Inchis,"Nivel Scazut",2019-01-10,,,"Razvan Dinescu"
"Revizie Pathfast PV.110 ","Fara Factura",Cerere,"Sp. Jud. de Urg. Craiova - CUI: 5002142",Inchis,"Nivel Scazut",2019-01-10,,Pathfast,"Razvan Dinescu"
"Mentenanta periodica Pathfast ","Fara Factura",Cerere,"Spitalul Judetean Pitesti - CUI: 4122205",Inchis,"Nivel Scazut",2019-01-10,,Pathfast,"Razvan Dinescu"
"Preluare ventilator Monnal T60 ","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-01-10,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilaor Monnal T60 Pv.7734","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-01-10,,"Ventilator Monnal T60","Razvan Dinescu"
"Preluare echipament Pahtfast in service  Pv.152","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Revenire,"Nivel Scazut",2019-01-14,,Pathfast,"Razvan Dinescu"
"Verificare Pathfast +QC Level 1 si 3 Pv.136","Fara Factura",Cerere,"Institutul Clinic Fundeni - CUI: 4204003",Inchis,"Nivel Scazut",2019-01-14,,Pathfast,"Razvan Dinescu"
"Ridicare echipament Norma Icon 5 ","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Predare echipament dupa reparatie Norma Icon 5 PV.452","Fara Factura",Revizie,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Ridicare echipament Valleylab Ligasure Pv.453","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Predare echipament dupa verificare Pv.433","Fara Factura",Cerere,"Spital Cl. Jud. Ilfov - CUI: 14989140",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.6825","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.6974","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv4084","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast PV.4083","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Inlocuire alimentator Norma Icon 5","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Ridicare echipament Pathfast","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Service Pathfast Pv.5403","Cu Factura",Revizie,"A&A Medical Vet SRL - CUI: RO6641918",Nou,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Service Pathfast Pv.5403","Cu Factura",Cerere,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Verificare echipament Pathfast PV.7783","Fara Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Inlocuire imprimanta termica. ","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Verificare avoximentru 4000 Campina Pv.5945","Cu Factura",Cerere,"Spital Municipal Campina - CUI: 2845818",Nou,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Verificare Pathfast Pv.5887","Fara Factura",Revizie,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Predare echipament Pathfast Pv.5861","Cu Factura",Cerere,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Verificare analizor Pathfast Pv.4791","Fara Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Gastat 1830 Pv.6852","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Electrocauter Force FX ","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Revizie Pathfast Pv.4833","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.4672","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.4671","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.6371","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Nou,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.6247","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.6256","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Nou,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Verificare Gastat Medgidia Pv.6573","Fara Factura",Revizie,"Spital Municipal Medgidia - CUI: 4300752",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Verficare Versatreck  PV.6085","Fara Factura",Revizie,"Spitalul Cl. de Copii Marie Curie Bucuresti - CUI: 4183164",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Verificare Gastat 1835 Pv.6715","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Verificare Spotchem Pv.7018","Cu Factura",Cerere,"Cabinet Medical Bran - CUI: ",Nou,"Nivel Scazut",2019-01-28,,Spotchem,"Razvan Dinescu"
"Inlocuire ecran Pathfast Pv.7272","Cu Factura",Cerere,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Gastat 1835 Pv.7346","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"URIT 8021 Pv.7485","Fara Factura",Revizie,"Spital de Psihiatrie Sapunari - CUI: 3466375",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Erori calibrare Pathfast Pv.7032","Fara Factura",Cerere,"Institutul Clinic Fundeni - CUI: 4204003",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Hemochrone Elite Pv.7138","Fara Factura",Cerere,"Spitalul Jud. Buzau - CUI: 4055750",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Verificare Gastat 1835 Pv.7580","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Verificare Pathfast PV.7579","Fara Factura",Cerere,"Spital Municipal Medgidia - CUI: 4300752",Inchis,"Nivel Scazut",2019-01-28,,Pathfast,"Razvan Dinescu"
"Electrocauter Valleylab PV.7546","Cu Factura",Cerere,"Euroclinic Hospital SA - CUI: RO14009050",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Gastat 1835 Pv.7623","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2019-01-28,,,"Razvan Dinescu"
"Spotchem Eroare Optica E05 Pv.4755","Cu Factura",Cerere,"UM 0502 Cabinet Medical Pitesti - CUI: ",Inchis,"Nivel Scazut",2019-01-29,,Spotchem,"Razvan Dinescu"
"URIT 3000Plus Pv.7738","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2019-01-29,,,"Razvan Dinescu"
"URIT 8031  Braila PV.7770","Cu Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2019-01-29,,,"Razvan Dinescu"
"Revizie Pathfast ","Fara Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-29,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-29,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.4682","Fara Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-29,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast Pv.4681","Cu Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2019-01-29,,Pathfast,"Razvan Dinescu"
"Predare Pathfast dupa reparatie","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2019-01-29,,,"Razvan Dinescu"
"Verificare echipament Pahtfast Pv.605","Fara Factura",Cerere,"Spital de Urgenta al M.A.I. Dr. Dimitrie Gerota - CUI: 4283767",Inchis,"Nivel Scazut",2019-02-05,,Pathfast,"Razvan Dinescu"
"Inlocuire ecran Pathfast Pv. 609","Fara Factura",Cerere,"Spital de Urgenta al M.A.I. Dr. Dimitrie Gerota - CUI: 4283767",Inchis,"Nivel Scazut",2019-02-05,,Pathfast,"Razvan Dinescu"
"Verificare ventilator Monnal T60 Pv.1156","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Revenire,"Nivel Scazut",2019-03-01,,"Ventilator Monnal T60","Razvan Dinescu"
"Remediere defect sesizat Gastat 1835 Pv.977","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Predare ventilator HT70 Pv.978","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Predare echipamemt dupa reparatie si revizie Pv.1067","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-03-01,,"Ventilator Monnal T60","Razvan Dinescu"
"Remediere defect sesizat Norma Icon 3 Pv.1021","Fara Factura",Cerere,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Ridicare echipament pentru verificare si depanare PV.1097","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-03-01,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare electrocauter Ligasure dupa reparatie. Pv711","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Predare echipament dupa verificare. Pv.1175","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2019-03-01,,Pathfast,"Razvan Dinescu"
"Ridicare echipament Hematologie Icon 5 Pv.695","Fara Factura",Cerere,"Centrul Militar de Sanatate Buzau - CUI: ",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Predare echipament dupa revizie. PV110","Fara Factura",Cerere,"Sp. Jud. de Urg. Craiova - CUI: 5002142",Inchis,"Nivel Scazut",2019-03-01,,Pathfast,"Razvan Dinescu"
"Predare electrocauter Valleylab dupa reparatie. Pv798 IOB","Cu Factura",Cerere,"Instit. Oncologic 'Al. Trestioreanu' - CUI: 4203709",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Predare electrocauter dupa reparatie PV.797","Cu Factura",Revizie,"Instit. Oncologic 'Al. Trestioreanu' - CUI: 4203709",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Predare echipament dupa reparatie PV.811","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2019-03-01,,,"Razvan Dinescu"
"Predare echipament dupa reparatie PV.1129","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-03-01,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare Icon 5 Pv.1456","Fara Factura",Cerere,"Centrul Militar de Sanatate Buzau - CUI: ",Inchis,"Nivel Scazut",2019-04-03,,,"Razvan Dinescu"
"Ridicare Pathfast pentru verificare si depanare.","Fara Factura",Cerere,"Spitalul Judetean Miercurea Ciuc - CUI: 4245305",Inchis,"Nivel Scazut",2019-04-03,,Pathfast,"Razvan Dinescu"
"Preluare echipament Pathfast in service. ","Fara Factura",Cerere,"Spit.Jud.de Urg.Dr.Fogolyan Kristof Sf.Gheorghe - CUI: 4202010",Inchis,"Nivel Scazut",2019-04-03,,Pathfast,"Razvan Dinescu"
"Predare echipament dupa reparatie. PV.1536","Fara Factura",Cerere,"Spitalul Judetean Miercurea Ciuc - CUI: 4245305",Inchis,"Nivel Scazut",2019-04-03,,Pathfast,"Razvan Dinescu"
"Ridicare Ventilator Monnal T60 pentru inlocuirea kitului de menteananta. Pv.1583","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-04-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare Ventilator Monnal T60 dupa reparatie.1602","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-04-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60 Pv.1621","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Revenire,"Nivel Scazut",2019-04-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60 Pv.1620","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Revenire,"Nivel Scazut",2019-04-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator dupa reparatie. PV.1792","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2019-04-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare echipament pentru repatratie Ventilator MonnalT60 Pv.1793","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Revenire,"Nivel Scazut",2019-04-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare echipament dupa reparatie Gastat 1835","Fara Factura",Revizie,"Ada Motors Company Braila - CUI: ",Nou,"Nivel Scazut",2019-04-03,,,"Razvan Dinescu"
